"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
84 0.876440063663756 2 7 "GO:0000109" "nucleotide-excision repair complex" 0.947318575810747
109 0.703546246583214 5 25 "GO:0000118" "histone deacetylase complex" 0.83466703449626
-127 0.436345724619645 2 77 "GO:0000123;GO:0031248;GO:1902493" "protein acetyltransferase complex" 0.607736029279866
249 0.513466948970174 2 14 "GO:0000124" "SAGA complex" 0.674597528245295
-392 0.436246984724194 2 8 "GO:0000125" "PCAF complex" 0.607736029279866
41 0.91993274945299 2 12 "GO:0000137" "Golgi cis cisterna" 0.97018704229109
255 0.447333970423865 2 18 "GO:0000138" "Golgi trans cisterna" 0.615176554614474
-145 0.106693173491286 4 263 "GO:0000139" "Golgi membrane" 0.227459372933877
1760 0.000469117770622564 4 8 "GO:0000145" "exocyst" 0.00362640475426075
128 0.249776726050752 3 168 "GO:0000151" "ubiquitin ligase complex" 0.423402011232372
115 0.732705220085798 2 18 "GO:0000152" "nuclear ubiquitin ligase complex" 0.848038150432615
-526 0.242887362810928 2 10 "GO:0000153" "cytoplasmic ubiquitin ligase complex" 0.417838408796027
-180 0.703762420452962 4 9 "GO:0000159" "protein phosphatase type 2A complex" 0.83466703449626
50 0.93165893990265 2 6 "GO:0000164" "protein phosphatase type 1 complex" 0.9736886665148
8 0.988008533565611 3 7 "GO:0000172" "ribonuclease MRP complex" 0.992291807555057
-787 0.0668630795496576 2 11 "GO:0000176" "nuclear exosome (RNase complex)" 0.162481959045497
-434 0.360680086425173 2 9 "GO:0000177" "cytoplasmic exosome (RNase complex)" 0.534483283721738
-437 0.234668569062228 2 15 "GO:0000178" "exosome (RNase complex)" 0.407736638745621
-1183 0.0416141132245039 4 6 "GO:0000221;GO:0033180" "vacuolar proton-transporting V-type ATPase, V1 domain" 0.114315449371661
325 0.000134472284132167 4 296 "GO:0000228;GO:0044454" "nuclear chromosome" 0.00147033964846787
411 0.414144850068659 2 8 "GO:0000235" "astral microtubule" 0.58861077872744
342 0.447554292505453 4 10 "GO:0000242" "pericentriolar material" 0.615176554614474
-471 0.381405098696796 2 7 "GO:0000243" "commitment complex" 0.554553438481743
-2021 0.00149019371278727 3 5 "GO:0000275;GO:0045261" "mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)" 0.00848921828186191
-1307 0.0399654815019638 4 5 "GO:0000276;GO:0045263" "mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)" 0.111104038575459
220 0.512740207012658 2 18 "GO:0000307" "cyclin-dependent protein kinase holoenzyme complex" 0.674597528245295
-196 0.326985330017055 5 51 "GO:0000313;GO:0005761" "mitochondrial ribosome" 0.503042867256891
-296 0.341512536883663 5 21 "GO:0000314;GO:0005763" "mitochondrial small ribosomal subunit" 0.519019494400037
-166 0.5312848297316 5 29 "GO:0000315;GO:0005762" "mitochondrial large ribosomal subunit" 0.688886113178101
917 0.11443996341111 2 6 "GO:0000322" "storage vacuole" 0.238131061588986
