delta.rank	pval	level	nseqs	term	name	p.adj
18	0.963497670724726	3	18	GO:0000002	mitochondrial genome maintenance	0.983328920763235
1260	0.0506906308925987	3	7	GO:0000012	single strand break repair	0.204791772205006
609	0.0196143101238216	2	43	GO:0000018	regulation of DNA recombination	0.112088118782337
1741	0.0124087732533316	7	6	GO:0000019	regulation of mitotic recombination	0.0819563741312975
1323	0.0142279903382884	3	10	GO:0000022	mitotic spindle elongation	0.0900808522547092
-1153	0.00154477698552987	2	22	GO:0000027	ribosomal large subunit assembly	0.0184277651749024
-1235	0.00507470630763496	4	15	GO:0000028	ribosomal small subunit assembly	0.0438545667128586
69	0.888851442497861	2	12	GO:0000038	very long-chain fatty acid metabolic process	0.94683225223648
-312	0.148739883260085	2	63	GO:0000041	transition metal ion transport	0.381177297083603
86	0.773428193318186	2	33	GO:0000045	autophagic vacuole assembly	0.893323174727809
561	0.384691086852739	3	7	GO:0000050;GO:0019627;GO:0071941;GO:0006526	urea cycle	0.644258620729811
629	0.32906891682361	7	7	GO:0000052	citrulline metabolic process	0.596009244182317
-1133	0.0166979509528408	2	13	GO:0000054;GO:0033753;GO:0071428;GO:0033750	rRNA-containing ribonucleoprotein complex export from nucleus	0.0996440051140187
-454	0.514671769657243	3	6	GO:0000055	ribosomal large subunit export from nucleus	0.742433890706246
-239	0.754509110281467	2	5	GO:0000056	ribosomal small subunit export from nucleus	0.885407667553554
-151	0.716214722949287	4	17	GO:0000060	protein import into nucleus, translocation	0.868337215762158
530	0.000715272744229426	2	121	GO:0000070;GO:0000819	sister chromatid segregation	0.0105815012283588
388	0.0128941139955811	3	122	GO:0000075;GO:0007093	cell cycle checkpoint	0.0842545285548112
-127	0.77376671687119	6	15	GO:0000076	DNA replication checkpoint	0.893461522501607
468	0.0913815037641432	7	38	GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	0.291255665399598
114	0.56037927558451	6	77	GO:0000082;GO:0044843	cell cycle G1/S phase transition	0.776833468296549
1195	0.0115680627606194	2	13	GO:0000083	regulation of transcription involved in G1/S transition of mitotic cell cycle	0.0778299262534473
1062	8.78319857604205e-07	2	63	GO:0000086;GO:0044839	cell cycle G2/M phase transition	4.66526526470612e-05
-649	0.0247068047679219	2	35	GO:0000096	sulfur amino acid metabolic process	0.128335815421413
-915	0.0195206991685935	5	19	GO:0000097;GO:0009086	sulfur amino acid biosynthetic process	0.111921368121285
-897	0.0812528788023593	4	11	GO:0000098	sulfur amino acid catabolic process	0.269575510250508
-1242	0.0743993558585811	3	6	GO:0000101;GO:0015811	sulfur amino acid transport	0.254004837389987
-534	0.484051667668502	2	5	GO:0000105	histidine biosynthetic process	0.722426712527436
207	0.022949623821779	2	374	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	0.124119830444477
534	0.0233186620454871	3	53	GO:0000132;GO:0051294	establishment of spindle orientation	0.125090274387946
-1212	0.00114787281822261	4	21	GO:0000154	rRNA modification	0.0151231494536587
440	0.00152348917204105	5	155	GO:0000165;GO:0023014	signal transduction by phosphorylation	0.0182168871140264
125	0.826448950315888	3	9	GO:0000183	chromatin silencing at rDNA	0.922122523463356
-1055	8.29952501855371e-08	2	76	GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	6.06947873095971e-06
-524	0.384940524813731	4	8	GO:0000185	activation of MAPKKK activity	0.644282407605607
76	0.813722009319341	4	28	GO:0000186	activation of MAPKK activity	0.915293015012948
562	0.0038200791257444	2	78	GO:0000187	activation of MAPK activity	0.0358244497540539
313	0.603374260209484	6	8	GO:0000188	inactivation of MAPK activity	0.803967921050187
199	0.138635429358911	3	166	GO:0000209	protein polyubiquitination	0.369013143781676
764	0.00380590407504587	2	42	GO:0000212	meiotic spindle organization	0.0357627410850679
498	4.90652530959866e-08	2	372	GO:0000226	microtubule cytoskeleton organization	4.12638778537247e-06
-151	0.768656748021207	7	11	GO:0000244	spliceosomal tri-snRNP complex assembly	0.889830518112753
-274	0.317245574279845	4	39	GO:0000245	spliceosomal complex assembly	0.582253182465021
-515	0.242713615192903	2	15	GO:0000266	mitochondrial fission	0.504005309573411
-36	0.921002615320334	2	22	GO:0000271;GO:0033692	polysaccharide biosynthetic process	0.963414445744863
-229	0.512289713352774	5	24	GO:0000272;GO:0005980;GO:0009251;GO:0044247;GO:0044275	cellular carbohydrate catabolic process	0.741175524407343
534	5.10706332676324e-12	2	533	GO:0000278	mitotic cell cycle	1.17137461576579e-09
416	7.28347421114826e-05	2	277	GO:0000280;GO:0048285	organelle fission	0.00176694283026222
965	1.99502654097332e-08	5	100	GO:0000281	mitotic cytokinesis	1.79766141531275e-06
